0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
Gas5,0.190766,0.037393,-0.153713,-0.234416,-0.376915,0.433686,-0.257725,0.489332,-0.135976,0.316903,-0.165656,0.366417,0.203060,0.239189,0.225548,-0.078027,-0.181754,-0.433609,-0.212430,0.062838,-0.054533,0.572407,0.086713,0.130789,-0.270450,-0.263166,-0.670676,-0.160014,-0.374389,0.248899,0.128086,-0.078234,-0.273047,-0.010980,-0.125164,-0.031572,-0.042175,-0.450662,-0.267056,-0.463754,-0.347613,-0.168045,-0.651959,-0.358817,0.054528,-0.711890,0.161976,0.301337,0.282795,-0.205981,-0.403417,-0.308394,0.084306,-0.179136,-0.242707,0.251477,0.180828,0.259102,-0.035213,0.229500,0.573712,-0.273855,-0.533094,0.241895,1
Xist,-0.041282,-0.338422,-0.144645,-0.171343,-0.263515,0.289023,0.507238,-0.272213,-0.022846,0.303697,0.193995,0.292679,0.314381,0.455076,-0.044609,-0.118009,-0.338368,-0.303942,-0.485334,0.068734,-0.023307,0.643562,-0.044295,0.379356,0.476309,-0.455103,-0.648484,-0.524086,0.135392,0.233853,0.236774,-0.137058,-0.513857,0.151779,-0.311747,-0.234587,-0.208076,-0.498535,0.215821,-1.080829,0.349797,-0.119326,-0.522308,0.091492,-0.110675,-0.273429,0.175853,0.487489,-0.026353,-0.086907,-0.433717,-0.212560,0.920278,0.098820,-0.696636,0.232980,0.689978,-0.426959,-0.069463,0.375672,0.708397,-0.911563,-0.158949,-0.058360,1
Meg3,0.237915,0.075725,0.061695,-0.478502,-0.373922,0.514248,-0.243533,0.397360,-0.181930,0.252159,-0.050221,0.266517,0.274154,0.364094,0.269095,-0.120489,-0.027733,-0.376957,-0.328335,-0.292345,0.268331,0.582045,-0.054305,0.169489,-0.423468,-0.348851,-0.771955,-0.284828,-0.350662,0.065071,0.072927,-0.274275,-0.299686,-0.012692,-0.152743,-0.088520,0.090990,-0.461754,-0.102836,-0.355887,-0.300553,-0.256924,-0.643450,-0.221847,-0.106864,-0.699093,0.183107,0.251043,-0.012713,-0.075111,-0.508234,-0.388313,0.379516,-0.105621,-0.389630,0.361738,0.209640,0.213011,-0.009458,0.412634,0.418914,0.051688,-0.803430,0.291351,1
Airn,-0.049443,-0.043412,-0.250780,-0.114784,-0.250173,0.037658,-0.002856,0.076196,0.099284,0.418478,0.159068,0.167483,0.372845,0.107413,-0.067131,0.017050,-0.277475,-0.262969,-0.344001,0.272738,0.042404,0.497732,0.006650,0.190521,-0.261299,-0.167374,-0.310215,0.076282,-0.320080,0.065236,0.494840,-0.179221,-0.344671,0.207900,-0.280330,-0.191998,0.134180,-0.197912,-0.356430,-0.440886,-0.142224,-0.039518,-0.322182,-0.261066,0.232564,-0.519708,0.038522,0.103671,0.636444,-0.144792,-0.265374,-0.101962,0.165885,-0.109756,-0.137193,0.359651,0.407897,-0.006200,-0.017332,0.347263,0.695286,0.053771,-0.423647,0.256322,1
Tsix,-0.109396,0.045866,-0.271042,-0.042040,-0.291083,0.240276,0.007641,0.119435,0.089118,0.347096,0.193332,0.136628,0.360498,0.105167,-0.166244,-0.051180,-0.262867,-0.181086,-0.183966,0.191014,0.050239,0.458846,-0.089048,0.309973,-0.185710,-0.015976,-0.265932,-0.043939,-0.295895,-0.021641,0.332038,-0.082740,-0.332377,0.357915,-0.276707,-0.347374,0.088345,-0.251292,-0.209300,-0.256986,-0.197686,0.031567,-0.508228,-0.155080,0.161481,-0.661320,0.196576,0.258828,0.489723,-0.131855,-0.372161,-0.244485,0.342944,-0.098162,-0.191399,0.393820,0.514563,0.010330,-0.131076,0.456762,0.642620,-0.060873,-0.455928,0.381039,1
Neat1,-0.099982,-0.162147,-0.232404,-0.087249,-0.303302,0.158177,-0.087041,0.020586,0.057414,0.413930,0.082738,0.104005,0.231431,0.122150,-0.064065,0.084243,-0.261076,-0.241703,-0.327941,0.222248,0.043572,0.492430,0.030458,0.401701,-0.282660,-0.099911,-0.483591,-0.067627,-0.250423,0.050194,0.538738,-0.264609,-0.179899,0.278820,-0.411894,-0.209569,-0.011963,-0.319086,-0.370481,-0.346719,-0.223735,-0.178086,-0.511343,-0.187186,0.222329,-0.550754,0.074198,0.154942,0.661991,-0.203536,-0.392127,-0.149260,0.147289,-0.176263,-0.248654,0.444534,0.376391,-0.103123,-0.040128,0.496467,0.820505,-0.115050,-0.204966,0.300154,1
Kcnq1ot1,-0.068486,0.098172,-0.504282,-0.201877,0.351209,0.680484,0.505188,0.194849,-0.237827,0.152007,-0.241546,0.204013,0.363381,0.127622,-0.561630,-0.333971,-0.567169,0.004716,-0.228312,0.066196,-0.060968,0.007073,0.100915,0.168173,-0.050072,-0.090516,-0.140167,0.061048,0.898213,0.441097,0.244661,0.698620,-0.585242,-0.027899,0.056396,-0.335034,-0.187953,-0.053901,0.215635,0.075965,0.356755,0.660739,-0.443593,0.048597,-0.411355,-0.335658,-0.114888,0.098846,0.014441,0.468775,0.005685,0.409227,0.123410,-0.268508,-0.090280,0.888685,0.625257,-0.453682,-0.075854,0.239650,0.289531,-0.330174,-0.064706,-0.199574,1
Gm12609,0.004085,-0.178129,-0.262978,-0.075357,-0.233933,0.113249,-0.036364,0.013116,0.051027,0.285130,0.119576,0.265053,0.418131,0.219921,-0.000450,0.074645,-0.369743,-0.181137,-0.218764,0.264277,0.014736,0.448799,0.003650,0.113014,-0.273708,-0.001609,-0.375189,-0.060002,-0.452834,0.276701,0.581929,-0.186732,-0.268900,0.298555,-0.495111,-0.217074,0.165899,-0.327525,-0.348685,-0.190929,-0.093277,-0.256919,-0.443878,-0.388603,0.278947,-0.483942,-0.083795,0.053371,0.682940,-0.164782,-0.572551,-0.189492,0.093099,-0.131920,0.060356,0.179152,0.347001,-0.048683,0.139892,0.354251,0.747867,0.085129,-0.517362,0.436766,1
9030622O22Rik,0.008185,-0.123526,-0.296208,-0.164577,-0.216525,0.027627,-0.119774,0.017760,0.020800,0.288013,0.132090,0.173230,0.556831,0.309967,0.170898,0.176138,-0.372048,-0.113283,-0.134544,0.146326,-0.070127,0.419113,0.008601,0.012111,-0.346395,0.067590,-0.436617,-0.293674,-0.287637,0.199522,0.693474,-0.257200,-0.284576,0.097822,-0.412064,-0.266389,0.229935,-0.264471,-0.402272,-0.131106,-0.193523,-0.098178,-0.331192,-0.363307,0.379222,-0.585713,0.047730,0.058339,0.778800,-0.068295,-0.427582,-0.103079,0.140447,-0.214148,-0.014354,0.219005,0.278310,-0.092647,0.038591,0.236329,0.712326,0.097177,-0.542103,0.502570,1
6720416L17Rik,-0.179066,-0.120455,-0.280027,-0.106673,-0.167219,0.113287,0.066195,0.023642,-0.028221,0.377234,0.070056,0.320946,0.472260,0.385906,-0.026657,0.143013,-0.355177,-0.104496,-0.108652,0.244100,0.026567,0.525595,0.067074,0.182406,-0.319065,-0.048005,-0.381565,-0.116200,-0.455983,0.252102,0.604185,-0.180144,-0.222417,0.213997,-0.378376,-0.247103,0.096352,-0.259888,-0.387823,-0.285946,-0.227237,-0.218688,-0.358875,-0.339996,0.239304,-0.495946,0.157296,0.014908,0.713210,-0.120284,-0.622004,-0.159034,0.064777,-0.127542,0.012189,0.128318,0.187720,-0.066516,0.131121,0.329204,0.847490,0.039257,-0.592408,0.393158,1
