0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
Gas5,0.158126,0.179040,-0.134547,0.002706,-0.177938,-0.114723,-0.074181,0.026528,-0.128999,-0.596462,-0.179527,-0.695817,-0.194653,0.129742,0.263155,0.033959,-0.402584,0.372756,0.715329,0.634130,0.160936,0.569620,-0.018328,0.162642,-0.028891,0.419090,-0.064150,0.696427,-0.192248,-0.048592,-0.011567,0.301029,0.187743,-0.077310,-0.039261,-0.589742,0.091070,0.734850,0.317082,-0.558094,0.231546,0.262962,0.718795,0.538045,-0.812840,-0.055427,-0.373274,0.152335,0.262017,-0.373755,-0.019248,0.079362,0.075442,-0.340788,-0.033047,0.181481,0.512602,-0.440743,-0.437207,-0.388224,0.193292,0.113211,-0.433964,-0.769005,1
Xist,-0.813895,0.496211,-0.139492,-0.475226,0.313471,0.056370,-0.079038,0.194650,0.158639,-0.835990,-0.137795,-1.121378,-0.175946,0.556120,0.137849,0.346495,-0.480851,0.833469,0.325352,0.010410,-0.277713,0.117120,-0.244264,0.462781,0.240587,0.375256,0.334583,0.864868,-0.700898,0.170309,-0.767823,0.489490,-0.091036,-0.041618,0.197287,0.046189,-0.639247,0.280328,0.109663,-0.867841,0.304315,0.081496,0.043083,0.315732,-0.288960,-0.281834,-0.781498,-0.030041,0.496904,0.033431,-0.251868,0.372700,0.395764,-0.692769,0.078688,0.835381,0.238227,0.163798,-0.583322,-0.178517,-0.024297,-0.029573,0.361596,-0.594569,1
Meg3,0.083726,0.394904,-0.086806,-0.091828,0.028202,-0.272564,-0.053346,0.021366,0.148997,-0.749671,-0.118407,-0.522281,-0.245019,0.052593,0.360425,-0.063116,-0.423287,0.163991,0.726368,0.548602,0.034231,0.658872,-0.136034,0.244658,-0.026621,0.656049,-0.219543,0.563666,-0.451384,0.237458,0.160790,0.241694,0.058334,-0.144383,0.337957,-0.337228,0.045655,0.644368,0.255175,-0.504571,0.316961,0.528813,0.506804,0.473971,-0.759257,0.110962,-0.145471,-0.062091,0.428912,-0.316798,-0.079789,0.091012,0.306957,-0.487446,-0.080117,0.172605,0.545882,-0.260315,-0.287101,-0.581483,0.143154,0.067678,-0.337608,-0.777913,1
Airn,-0.532117,-0.256239,-0.059564,-0.514869,-0.039297,-0.150002,0.118704,0.181582,-0.281660,-0.273519,-0.134378,-0.145347,-0.517060,-0.015381,0.196099,-0.003123,-0.334804,0.243103,0.554702,0.297514,0.432249,0.269941,0.182322,0.290691,0.152178,0.233371,0.011887,0.546494,-0.099651,0.204029,-0.491400,0.100722,-0.247196,0.228122,-0.062085,-0.021161,-0.330272,0.822468,0.134069,-0.638821,0.240080,0.003108,0.464011,0.431323,-0.068541,-0.132146,-0.539758,-0.174902,0.230550,-0.208015,-0.068733,0.060279,0.134217,-0.682938,0.252897,0.254937,0.207610,-0.031222,-0.166920,-0.097913,0.065241,-0.215530,-0.266909,-0.769857,1
Tsix,-0.411587,-0.298025,-0.098755,-0.485186,-0.046303,-0.136712,0.050649,0.148369,-0.302276,-0.294852,-0.115367,-0.186909,-0.546251,0.069890,0.116424,-0.088690,-0.415711,0.152712,0.484529,0.355428,0.202931,-0.035112,-0.019791,0.332786,0.249876,0.144653,-0.046785,0.702546,-0.237305,0.291882,-0.484723,0.198343,-0.072943,0.098199,-0.054718,0.019145,-0.333974,0.733363,0.200864,-0.570676,0.209464,0.154561,0.416144,0.548267,-0.061542,-0.156707,-0.560236,-0.149155,0.120279,-0.252419,-0.139691,-0.041664,0.280066,-0.662524,0.207655,0.298999,0.272115,0.026439,-0.018793,-0.302458,0.065833,-0.299242,-0.293392,-0.765073,1
Neat1,-0.718028,-0.174284,-0.265521,-0.769143,-0.031389,-0.196613,-0.022701,0.153508,-0.558630,-0.132250,-0.276274,-0.255942,-0.396231,0.065932,0.042174,-0.176886,-0.453700,0.334422,0.580560,0.237382,0.288951,0.218685,0.231497,0.391234,0.220911,0.076884,-0.236766,0.528859,-0.010907,0.022399,-0.396972,0.206887,-0.160998,0.222571,-0.066810,0.182542,-0.158393,0.725206,0.038777,-0.577502,0.390566,-0.172861,0.254512,0.528844,-0.206339,-0.287085,-0.538407,-0.239489,0.385610,-0.221046,-0.064656,-0.312597,0.142094,-0.718372,0.385635,0.371310,-0.148328,-0.136170,-0.081862,-0.150138,0.315791,-0.433121,-0.034882,-0.943626,1
Kcnq1ot1,-0.455286,0.067346,-0.415282,-0.250042,0.080341,0.206370,0.284557,0.267301,0.199027,-0.303075,-0.132211,-0.526789,0.096718,0.374756,0.120567,0.141045,-0.103010,-0.278711,0.300958,0.035506,0.201694,-0.099176,-0.098398,0.474915,0.898880,-0.289907,-0.128168,0.565456,-0.278777,0.622029,-0.291260,-0.046275,-0.107717,-0.116375,-0.053729,-0.286773,-0.370995,0.041675,0.538438,-0.587321,-0.303200,0.026857,0.058226,0.435342,-0.135852,-0.231455,0.279356,0.245426,0.144884,0.219459,-0.245723,0.366766,0.274771,-0.584180,0.272932,0.253057,0.467118,-0.179167,0.006545,0.301077,-0.389360,-0.502606,0.157505,-0.705505,1
Gm12609,-0.414278,-0.257209,-0.284248,-0.484123,0.087790,-0.030641,-0.091099,-0.055658,-0.419014,-0.243668,-0.265592,-0.130751,-0.601471,-0.021442,0.205315,-0.070309,-0.166808,0.197998,0.535707,0.316192,0.340110,0.117141,0.199097,0.368892,0.117296,0.217522,-0.031605,0.563047,-0.074663,0.218131,-0.428542,0.304655,-0.256971,0.242654,-0.049784,0.030983,-0.263736,0.927715,0.082510,-0.428333,0.343683,-0.028865,0.616976,0.515593,-0.187523,-0.103680,-0.518489,-0.124934,0.293093,-0.218808,-0.109468,0.125851,-0.013456,-0.773758,0.205058,0.064978,0.105215,0.168584,-0.191287,-0.144491,0.247646,-0.471750,-0.086480,-0.574946,1
9030622O22Rik,-0.289796,-0.368300,-0.299936,-0.413178,0.138212,0.056837,0.041024,0.041902,-0.348311,-0.042167,-0.074519,-0.248726,-0.486592,-0.070764,0.205692,-0.001102,-0.261413,0.131787,0.539178,0.293440,0.366961,0.236716,0.344521,0.195487,0.061192,0.322980,-0.095850,0.458717,-0.152605,0.357249,-0.587953,0.219406,-0.055983,0.249836,0.010174,0.049950,-0.367247,0.844174,0.122123,-0.446360,0.323563,0.152454,0.728120,0.284205,-0.173433,-0.105685,-0.406718,-0.261521,0.189899,-0.185224,-0.054601,0.232200,-0.040956,-0.799952,0.252371,0.099835,0.258229,0.204163,0.028703,-0.009032,0.168642,-0.357395,-0.203850,-0.540175,1
6720416L17Rik,-0.497995,-0.094716,-0.454127,-0.465319,-0.072314,0.047473,-0.085277,-0.070842,-0.528233,0.012075,-0.303560,-0.088111,-0.506337,-0.080884,0.409919,-0.066521,-0.127579,0.396274,0.569541,0.505291,0.303205,0.209436,0.373048,0.403117,0.106903,0.123970,0.010062,0.499435,-0.108792,0.238040,-0.465945,0.343533,-0.151528,0.324435,-0.032557,-0.052268,-0.249886,0.963180,0.028275,-0.547753,0.245257,0.194020,0.331036,0.363228,-0.142947,-0.109418,-0.506317,-0.141879,0.376510,-0.131495,-0.197553,0.077880,-0.169450,-0.809981,0.186796,0.141381,0.042272,0.206171,-0.156590,-0.118853,0.174646,-0.343130,-0.089124,-0.601497,1
