0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
NEAT1,-0.286433,0.121961,0.071455,0.042228,0.000307,-0.081006,-0.041662,0.309513,-0.463157,0.623501,-0.039330,-0.604362,0.599410,-0.105393,-0.085440,-0.584580,-0.300015,0.260114,-0.136238,0.059834,-0.077041,0.017866,0.852957,-0.284455,-0.235732,-0.239889,0.297369,-0.007649,-0.068491,-0.231787,-0.281020,0.108488,0.123644,-0.097927,0.780513,-0.378476,0.046235,-0.215788,-0.645089,-0.264297,0.581608,-0.334378,-0.096761,0.255765,0.367100,0.094214,0.435407,0.848266,0.160483,-0.396504,0.821662,-0.279097,0.150762,0.053053,0.173564,0.069590,-0.061917,-0.187552,-0.038209,-0.730224,0.318852,0.254969,0.115676,0.114007,1
SNHG1,-0.266969,-0.096076,-0.036300,-0.176356,-0.245975,-0.122080,-0.042161,0.026068,-0.406657,0.499847,0.016534,-0.132764,0.173194,-0.091622,0.316097,-0.128497,-0.117518,0.020354,-0.586441,0.258206,0.147632,0.070441,0.487456,-0.360046,-0.295017,-0.259366,0.092232,-0.171694,0.098409,-0.337140,-0.130453,-0.016716,-0.483442,-0.117997,0.469075,-0.255116,-0.220679,-0.133546,-0.335583,-0.312024,0.220254,0.072906,0.243463,0.320095,0.470965,0.123073,0.486679,0.401678,-0.104999,-0.581076,0.691087,-0.151909,0.188386,-0.402364,0.274883,0.165201,0.284508,-0.266724,0.300136,-0.686408,0.147295,0.284937,-0.164121,0.064707,1
GAS5,0.020803,0.194875,-0.108991,-0.235692,-0.117573,-0.074323,0.160857,-0.010751,-0.454082,0.343716,0.213578,-0.348588,0.058643,-0.189984,0.337153,-0.174832,-0.147753,-0.085822,-0.382966,0.209092,0.269085,0.086122,0.318454,-0.488943,-0.584693,-0.301769,-0.007483,0.107741,0.227641,-0.503036,-0.080459,0.022963,-0.426073,0.028149,0.453578,0.012936,-0.077256,-0.209302,-0.054970,-0.285405,0.090332,0.050588,0.041899,0.525941,0.372603,0.026326,0.243885,0.278454,-0.090594,-0.594737,0.309379,-0.250144,0.108748,-0.123376,0.179755,0.264975,0.423630,-0.482609,0.040223,-0.498412,0.042495,0.259207,-0.205463,0.265560,1
SNHG5,0.051274,0.140146,-0.149365,-0.232920,-0.151203,-0.087988,0.024921,0.052547,-0.280164,0.394129,0.277938,-0.321860,0.009784,-0.131615,0.320660,-0.277563,0.001726,0.038421,-0.340257,0.112577,0.339585,-0.048381,0.158645,-0.547621,-0.334127,-0.226771,-0.072991,0.154864,0.177066,-0.600156,-0.107268,0.021750,-0.444213,-0.046870,0.306293,0.067600,0.035265,-0.212409,-0.239073,-0.166824,0.098472,0.031316,0.178829,0.559179,0.376501,0.021491,0.194533,0.355213,-0.001208,-0.570415,0.362724,-0.222087,0.018115,-0.049410,0.086180,0.385434,0.390291,-0.481691,0.062141,-0.516462,-0.014781,0.212808,-0.155019,0.299192,1
XIST,-0.195226,0.065786,0.063327,-0.078378,-0.280329,-0.186244,0.141333,0.127970,-0.352920,0.345504,0.061700,-0.099436,0.207026,-0.173381,0.470750,-0.126905,-0.017581,0.045703,-0.545521,0.335217,0.198273,0.084995,0.502431,-0.456473,-0.442666,-0.307577,0.044986,-0.152203,0.031099,-0.213841,-0.079525,0.012615,-0.426106,-0.061683,0.538498,-0.167935,-0.391876,-0.035078,-0.199235,-0.305519,0.140396,0.023535,0.253534,0.226294,0.209786,-0.017610,0.420827,0.125132,0.033531,-0.532787,0.623706,-0.279654,0.253843,-0.227669,0.105002,0.158515,0.427345,-0.392700,0.278328,-0.721493,-0.016417,0.308780,-0.206650,0.196888,1
RMRP,-0.112407,-0.107225,-0.146892,-0.005332,-0.420511,-0.150368,0.170503,0.121416,-0.209526,0.284557,0.105912,-0.018029,0.110895,-0.056862,0.218804,-0.012975,-0.028782,0.498536,-0.496082,0.215700,0.124731,0.027922,0.306790,-0.374593,-0.305622,-0.133287,0.117477,0.002336,0.041552,-0.351375,-0.119611,-0.023461,-0.360306,-0.059609,0.459734,-0.207312,-0.178412,0.004369,-0.353266,-0.186939,0.176849,0.023939,0.288779,0.199450,0.127872,0.148286,0.493800,0.301780,0.133926,-0.304013,0.710461,-0.155086,0.269507,-0.169088,0.189037,0.051662,0.244643,-0.214817,0.144353,-0.500182,0.058180,0.530762,0.015371,0.186148,1
TUG1,-0.159277,0.090561,0.011617,-0.025935,-0.382843,-0.124478,0.125590,0.120220,-0.234344,0.432384,0.036200,-0.079733,0.150320,-0.142624,0.335770,-0.168298,0.033382,0.190107,-0.570218,0.256825,0.218861,0.149376,0.303885,-0.418979,-0.245378,-0.321091,0.049927,-0.136533,-0.070253,-0.279025,-0.054085,-0.098353,-0.348458,-0.053769,0.471741,-0.153399,-0.290798,0.058432,-0.415969,-0.322585,0.127038,0.057642,0.258475,0.242063,0.275531,0.044019,0.393523,0.315372,0.037307,-0.454766,0.636497,-0.293415,0.181533,-0.259055,0.110420,0.174302,0.391949,-0.387726,0.191469,-0.577243,-0.033312,0.378554,-0.169632,0.195909,1
NONHSAG013514,-0.060059,-0.080836,-0.203670,0.089647,-0.293536,-0.158155,0.146710,0.175334,-0.219263,0.350334,0.096196,0.001344,0.245369,-0.165945,0.204920,-0.070624,0.063496,0.529289,-0.504695,0.114990,0.177275,0.045648,0.315397,-0.373846,-0.269464,-0.273245,0.060183,-0.041237,0.011266,-0.377324,-0.044718,-0.121351,-0.267882,-0.032696,0.434569,-0.308747,-0.237922,-0.008294,-0.283546,-0.124143,0.186593,0.048338,0.262718,0.239159,0.037508,0.153496,0.422098,0.328806,0.062909,-0.214026,0.790039,-0.163122,0.207033,-0.243196,0.143651,0.133924,0.233562,-0.303178,0.078100,-0.444601,-0.030162,0.475320,0.053503,0.171451,1
JPX,-0.112240,-0.040748,-0.151687,0.112878,-0.262733,-0.136840,0.105384,0.193592,-0.187553,0.342216,0.097361,-0.020477,0.209665,-0.188763,0.141780,-0.050424,0.030198,0.594737,-0.433312,0.143402,0.264565,-0.005697,0.269760,-0.424844,-0.259647,-0.336465,0.030929,0.016604,-0.013034,-0.370348,-0.085141,-0.050736,-0.264350,-0.019728,0.376324,-0.337439,-0.224713,-0.054041,-0.349528,-0.108813,0.214717,0.003355,0.260281,0.281419,0.094253,0.143404,0.411041,0.253804,0.126307,-0.134380,0.681230,-0.166392,0.265853,-0.203790,0.187176,0.199628,0.194573,-0.355991,0.216457,-0.469517,-0.021995,0.348670,0.037185,0.248383,1
LINC00657,0.149799,0.043437,-0.335543,-0.288060,-0.138778,0.332372,0.148866,0.105292,-0.239282,0.095301,0.168078,-0.304170,-0.104004,-0.145150,0.112537,-0.106945,0.272744,0.217649,-0.378518,0.196490,0.070935,-0.010074,0.280504,-0.381787,-0.467306,-0.308272,-0.107339,0.052518,0.066346,-0.077911,-0.139166,0.119598,-0.238844,0.083770,0.160956,0.083882,0.097946,0.186872,-0.110844,-0.288121,-0.021052,0.068607,0.197494,0.448624,0.142014,0.048903,0.487904,0.302643,0.059935,-0.360200,0.349209,-0.144745,0.082301,-0.061528,0.192520,0.143027,0.141950,-0.139838,0.191203,-0.150815,-0.028770,0.271890,0.011387,0.144508,1
