0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
Gas5,0.428091,0.287777,0.418912,0.448910,0.655603,-0.138109,0.096604,-0.471037,-0.188430,0.204380,0.280777,0.111889,0.224235,0.322256,0.323821,-0.110600,-0.701185,0.381552,0.291292,0.235887,0.176226,0.698816,0.242102,-0.471345,0.712015,0.202873,0.300235,0.361619,0.583216,0.108911,0.477489,0.323497,-0.798419,-0.188409,-0.080339,-0.194954,0.170390,0.235509,0.362737,0.672105,-0.070879,-0.226072,-0.068811,-0.225308,-0.528851,-0.113447,-0.045043,-0.231879,-0.127791,0.535435,0.029234,-0.012130,-0.214022,0.181869,-0.194233,-0.094374,0.193004,0.185987,0.202136,-0.216537,-0.146550,-0.487174,0.282587,0.366384,1
Xist,0.817015,0.697569,0.081869,1.188627,0.718206,0.052117,-0.237349,-0.445769,0.225161,0.617406,0.239597,-0.157944,0.228229,-0.071210,0.326190,0.387544,-0.102124,-0.425747,0.482679,0.499367,0.072369,0.420396,0.277850,-0.577133,0.644188,0.509901,0.405710,0.509664,0.652776,0.453554,0.439106,0.686145,-0.663743,0.610858,0.632555,0.068383,-0.296450,0.203752,0.218093,0.152741,-0.178268,-0.201872,0.161054,0.293614,-0.214539,0.335297,-0.307026,0.255837,0.212847,-0.018159,0.121105,0.342818,-0.256011,0.243858,-0.392174,0.242808,0.155449,-0.162281,0.407238,0.565953,0.079902,-0.676043,-0.021639,-0.056107,1
Meg3,0.663820,0.062355,0.287282,0.445349,0.582379,0.124646,-0.001711,-0.339497,0.077645,0.000979,0.335071,0.145453,0.383507,0.436046,0.110108,-0.192572,-0.781115,0.103370,0.359727,0.188410,0.161977,0.639683,0.119554,-0.440627,0.668884,0.094373,0.272619,0.503912,0.484010,0.286797,0.693310,0.421032,-0.761535,-0.033495,-0.073671,-0.334655,0.203609,0.174968,0.438394,0.868388,-0.064271,-0.348155,-0.131210,-0.226069,-0.350758,-0.083295,-0.060191,-0.066585,-0.190801,0.410066,-0.026548,-0.131461,-0.003372,0.090823,-0.211552,0.095268,0.023437,0.288771,0.411718,-0.174776,-0.147219,-0.472199,0.294102,0.265967,1
Airn,0.534925,0.624883,0.295922,0.510569,0.189987,0.047372,0.137899,0.045483,-0.223373,-0.035369,0.207170,-0.168703,0.092017,0.219716,0.320547,0.420169,-0.894708,0.261815,0.243291,0.639941,0.473911,0.216052,0.175305,-0.203767,0.575442,0.277891,0.385555,0.335518,0.473374,0.602778,0.413236,0.393995,-0.267399,0.049369,0.224698,0.118367,-0.303270,0.307419,-0.099630,0.398934,0.159072,-0.205573,-0.191975,-0.004282,0.028150,0.107645,0.072798,0.037375,0.208396,0.367923,0.049538,-0.180527,-0.346889,0.057166,-0.184203,0.005354,0.132409,-0.151504,-0.038478,0.110719,0.321094,-0.409759,-0.015292,0.326653,1
Tsix,0.484619,0.492922,0.150771,0.552454,0.273171,0.063609,0.152458,-0.074170,-0.211630,-0.051605,0.244660,-0.106802,0.012605,0.385048,0.158359,0.418467,-0.811000,0.217874,0.327699,0.639510,0.347006,0.168686,0.099666,-0.065471,0.662542,0.365131,0.433547,0.381657,0.500184,0.648786,0.367467,0.321987,-0.373419,0.184704,0.218699,0.068793,-0.268567,0.265644,0.051305,0.497825,0.166910,-0.022752,-0.220499,-0.002452,0.010219,0.110087,0.098411,0.117495,-0.016475,0.383054,-0.004305,-0.133704,-0.522626,0.033831,-0.227768,-0.018769,0.136973,-0.084937,0.090339,0.200446,0.061122,-0.425740,-0.180106,0.222820,1
Neat1,0.603373,0.793037,0.094331,0.568681,0.216806,0.006144,0.267551,-0.169391,-0.289080,0.025466,0.042159,-0.077931,0.111027,0.497794,0.297001,0.630683,-0.864678,0.448060,-0.126172,0.529619,0.706747,0.058612,0.021715,-0.286348,0.478739,0.572405,0.314048,0.515146,0.656804,0.573888,0.267471,0.308865,-0.101381,0.199000,0.340677,0.100441,-0.281118,0.225796,0.134924,0.094102,0.051104,-0.259136,-0.274082,0.150245,0.136239,0.194538,0.073720,-0.239835,0.296746,0.315569,0.141339,-0.194165,-0.525283,0.030849,-0.248382,0.015879,-0.058440,-0.268272,-0.035641,0.140775,0.333841,-0.185007,0.083613,0.340043,1
Kcnq1ot1,0.671396,0.419974,-0.048473,0.042695,0.248802,-0.032214,-0.010884,-0.201832,-0.147121,0.144081,0.067572,-0.221637,0.264582,0.014358,-0.073785,0.137666,-0.252472,-0.254754,0.635810,0.325581,0.096294,0.245565,-0.194201,-0.494282,0.778951,-0.139637,0.016432,0.529335,0.600167,-0.151340,0.141196,0.144189,0.122403,0.649545,0.510006,0.667896,-0.424073,0.132123,-0.252134,0.237179,0.414245,0.045292,0.081363,-0.023054,0.180451,0.216621,0.025697,0.204538,-0.225998,-0.090809,0.172785,0.171138,-0.076212,0.197139,-0.445994,-0.482728,0.054828,-0.251702,0.443737,0.305233,-0.537343,-0.070552,-0.588837,0.207127,1
Gm12609,0.506482,0.659897,0.330550,0.546744,0.010596,-0.000663,0.018068,0.042538,-0.229185,-0.121551,0.129450,-0.332511,-0.016887,0.310621,0.254253,0.500113,-1.035677,0.261530,0.099672,0.494863,0.496499,0.237236,0.193809,0.004085,0.677134,0.149051,0.726575,0.119729,0.397298,0.598500,0.504400,0.496417,-0.182713,0.096308,0.293716,0.021788,-0.219620,0.047874,0.037897,0.324926,0.082226,-0.018120,-0.240696,-0.131792,0.070203,0.136435,0.025979,-0.098977,0.197902,0.307438,-0.053112,-0.165162,-0.205934,0.044126,-0.200848,-0.057220,0.052624,-0.131602,0.023727,0.024353,0.393982,-0.470382,0.047328,0.463266,1
9030622O22Rik,0.347271,0.426329,0.308966,0.451765,0.256424,0.093568,0.077121,0.098182,-0.175947,-0.128516,0.077877,-0.399364,-0.104868,0.347555,0.175455,0.443588,-1.050194,0.255797,0.158590,0.546161,0.408219,0.298296,0.338320,0.128018,0.764767,0.266145,0.577769,0.162514,0.309181,0.610108,0.528051,0.429876,-0.258111,-0.027004,0.369583,0.018890,-0.202618,0.106633,0.030670,0.318490,0.122755,-0.238192,-0.061784,-0.238360,0.039094,0.122890,0.136434,0.062818,0.190347,0.145735,-0.010113,-0.337277,-0.107404,0.145729,-0.213697,-0.139251,0.025111,-0.189278,-0.123614,0.176976,0.191298,-0.439904,0.012040,0.544237,1
1810026B05Rik,0.297374,-0.033891,0.035527,0.218646,-0.066923,-0.093762,0.266685,0.173686,-0.003712,-0.264035,-0.082959,0.077076,-0.091598,-0.152824,0.253334,0.094039,-0.203838,0.055781,0.152349,0.035223,0.072839,0.168120,0.435031,-0.133499,0.460320,0.003396,0.006391,0.061331,0.402151,0.196396,0.278637,0.387870,-0.052924,-0.150729,0.005799,-0.052246,0.067532,-0.269867,-0.142271,0.100024,-0.009309,-0.088495,-0.145340,-0.056538,-0.231295,-0.055747,0.110702,-0.170856,-0.276131,-0.039842,-0.117775,0.197834,0.107304,-0.050516,-0.398564,-0.152417,0.243122,-0.087521,0.239495,0.020365,-0.366400,-0.267207,-0.216671,0.138302,1
